http://www.wikidata.org/entity/Q834346	Lennart Olsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q879600	Björn Engquist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q21578
http://www.wikidata.org/entity/Q879600	Björn Engquist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q49213
http://www.wikidata.org/entity/Q828266	Bertil H. van Boer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q284777
http://www.wikidata.org/entity/Q828266	Bertil H. van Boer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q332498
http://www.wikidata.org/entity/Q865168	Birger Mörner	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q2841849
http://www.wikidata.org/entity/Q639832	Lars Stigzelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q640838	Veit Wittrock	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q865168	Birger Mörner	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q65196824
http://www.wikidata.org/entity/Q552374	Johannes Steuchius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
